date,user_id,IP in SH(1) or CQ(0),weibo_id,comment_content_process,bert
2022-02-01,6242457186,1,LdrCOrlJJ,人生 的 终极 意义 整点 薯条 🍟 组图 共 9 张 原图 赞 516 原文 转发 1248 原文 评论 70 转发 理由 Mmmmmmmm 233333 为了 待会 去 码头 整点 薯条,0.055036936
2022-02-01,6242457186,1,LduZeyRDS,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 若 言言 和 但 丁学长 谈恋爱 Repost,0.051570483
2022-02-01,7295943862,1,LdvHy34MU,世界杯 我们 来 啦 祝贺 中国 女足 获 2023年 世界杯 资格 中国 女足 的 微博 视频 赞 4683 原文 转发 284 原文 评论 349 转发 理由,0.86239177
2022-02-01,7295943862,1,Ldq2l2lYb,昨 与 今 国 与 家 大年初一 我们 银幕 相见 长津湖 之 水门桥 上映 奇迹 笨 小孩 今日 上映 组图 共 2 张 原图 赞 1064062 原文 转发 1000000 原文 评论 139173 转发 理由 好 滴 TFBOYS 王俊凯 一起 来看 千 玺 的 新 电影,0.078267
2022-02-01,7295943862,1,LdnBckfnL,浅炫 一 碗 守岁 夜宵 并 深炫 一 把 新春 祝福 TFBOYS 王俊凯 的 微博 视频 赞 1173958 原文 转发 1000000 原文 评论 350237 转发 理由,0.038502328
2022-02-01,6463855622,1,LdtNLgF6h,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.06846616
2022-02-02,6750582194,0,LdAZJkbPA,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.039065033
2022-02-02,2690549404,1,LdAao5GvE,虎虎生威 庆 新春 同 属 猫科 虎虎生威 上海 显示 地图 原图,0.17519525
2022-02-02,2690549404,1,LdEQU5oaI,赢 了 中国 冬奥 军团 首战 开门红 今晚 2022 北京 冬奥 首战 在 冰 立方 打响 冰壶队 为 中国 赢得 冬奥 首胜 中国 混双 冰壶 组合 战胜 瑞士队 取得 冬奥会 中国 代表团 的 第一 场 胜利 祝贺 继续 加油 2022 北京 冬奥 首战 组图 共 9 张 原图 赞 71069 原文 转发 12289 原文 评论 8146 转发 理由 开门红,0.36600736
2022-02-02,6085596565,1,LdAtDvHpk,锦鲤 好运 图 恭喜 你 新 的 一 年 一定 有 喜事 临头 原图 赞 14995 原文 转发 6467 原文 评论 2007 转发 理由 喜上眉梢,0.054343704
2022-02-02,6463855622,1,LdCeM2uqf,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.06307028
2022-02-02,6750582194,0,LdB1VfNpd,这 世界 为啥 好不 了 人类 文明 两 个 火车头 美国 浪费 了 无数 钱 在 打仗 上 中国 浪费 了 无数 钱 在 男足 上 赞 25933 原文 转发 4009 原文 评论 733 转发 理由 格局 大 了 赵 脱俗 捕猹 少年 小 闰土 哈哈哈哈 最 右 有 格局 偶 脚 得 偶 还 可以 抢救 一下 格局 👏 感觉 自己 萌萌哒 蔓荆子 瞧 你 说 的 这 能 比 嘛 美国 打仗 给 其他 国家 带 去 痛苦 我们 的 男足 出征 给 其他 国家 人民 带 去 快乐 和 幸福 这 叫 什么 这就 叫 大国 担当,0.59430265
2022-02-02,5618699626,1,LdEasnU2N,北宋 三大 文豪 苏轼 王安石 司马 光是 如何 相爱 相杀 的 史实君 新 星v 计划 历史 视频 制作人 出道 计划 宝藏星 视频 史实君 的 微博 视频 赞 58 原文 转发 138 原文 评论 21 转发 理由 宋 老师 语文 史实君 历史,0.31065008
2022-02-02,5618699626,1,LdEbN65gC,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.09757665
2022-02-02,5618699626,1,LdBLO1l87,医学 科普 膝 蓋痛 的 真正 原因 膝蓋 痛 反而 應該 優先 處理 最 完整 的 膝蓋 評估 放鬆 與矯 正 阿舟 物理 治 療師 连锋 医生 的 微博 视频 赞 835 原文 转发 2213 原文 评论 59 转发 理由 转发 微博,0.06053892
2022-02-02,1897292815,0,LdBX36mYc,斯卡布罗 集市 莎拉•布莱曼 洞口 笑笑生 的 微博 视频 赞 2 原文 转发 3 原文 评论 0 转发 理由 黑 胶 耳麦 听 无数 遍 了 越 听 越 令 人 着迷 一 缕 鲜嫩 的 韭菜 转发 微博,0.031953666
2022-02-02,1897292815,0,LdBVh9QMN,男足 昨晚 输 给 越南 被 公众 骂 翻 了 天 是 啊 那么 多 关注 那么 多 资金 投入 那么 多 办法 想尽 用绝 男足 就是 原地 打转 甚至 往下 出溜 一 副 吃饱 喝足 加 躺平 的 妈宝 赖相 绝 了 哈 中国 的 举国 体制 是 很 管用 的 纯 市场 机制 也 很 管用 足球 更 像 是 把 两者 往 一起 掺和 的 产物 结果 砸 了 男足界 在 这种 掺和 的 过程 中 没 能 把 国家 和 社会 投入 的 资源 导向 到 真正 提升 足球 水平 上 情不自禁 就 用 歪 了 我 想 说 的 是 男足 不 成器 也 就 罢了 然而 中国 举国 市场 的 打法 现在 可不 光 是 男足 如今 一些 民用 比重 高 的 重大 科技 攻关 也 是 两 股 劲 在 共振 我 想 提醒 那些 重大 科技 攻关 一定 要 避免 男足 的 陷阱 看看 男足 有 多 热闹 吧 国家 砸 钱 市场 送 钱 决心 口号 呱呱地 名人 有钱人 也 是 出 了 一批 又 一批 但 就是 与 外面 一 对阵 就 像 积木 搭出 的 巨人 一样 散落 成 一 堆 碎 木块 这样 的 滑稽戏 局限 在 男足 就 够 了 赞 39499 原文 转发 2253 原文 评论 5546 转发 理由 几 代 爱好 足球 的 首脑 都 曾 煞费苦心 想 把 男足 打造 成 国家 的 脸面 但 无奈 中国 男足 的 风格 就是 这么 几十年 一以贯之 的 不要脸,0.6476346
2022-02-02,3771657482,1,LdFrS9W9B,斋藤 飞鸟 超话 齋藤 飛鳥 via heavenburnsred 乃 木坂 46 的 斋藤 飞鸟 要 告诉 大家 一 条 重大 消息 哦 从 2月 3日 20点 开始 的 发行 前夕 直播 中将 会 公布 重大 消息 请勿 错过 2月 3日 周四 20 00 开播 出演 楠木灯 前川 凉子 芹泽优 天海 由 梨奈 古贺葵 やな ぎな ぎ 伊波杏树 VTR 出演 暗鳥 其实 很 甜 的 微博 视频 赞 598 原文 转发 175 原文 评论 42 转发 理由 转发 微博,0.049686152
2022-02-03,3771657482,1,LdJo7zF5u,百度 阿里 腾讯 京东 拼 多多 美团 滴滴 盖棺定论 时 用 的 棺材 钉 我 为 垄断 巨头 们 准备 好 了 组图 共 11 张 原图 赞 2945 原文 转发 3958 原文 评论 161 转发 理由 别 忘 了 姓资 还是 姓 社,0.033703074
2022-02-03,7295943862,1,LdORn16Pt,90 分钟 战罢 中国 女足 1 1 日本 女足 接下来 将 进入 加时赛 女足 姑娘们 加油 呀 女足 亚洲杯 玫瑰 再 出发 原图 赞 1943 原文 转发 129 原文 评论 238 转发 理由 加油 加油 加油,0.60381806
2022-02-03,6242457186,1,LdOgv15qc,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 米格 战斗 飞机 联合体 待会 睡觉 听,0.081361376
2022-02-03,5489863321,1,LdFHzfqJG,法国 环保主义者 干扰 施工 工地 被 警方 强制 拖走 西江月 如 烟 的 微博 视频 赞 260 原文 转发 17 原文 评论 16 转发 理由 环保 人权 只能 有 一个 或者 都 无,0.9473802
2022-02-03,7295943862,1,LdOEfcNlI,中国 女足 vs 日本 女足 扳平 比分 刚刚 换 上场 的 肖裕仪 助攻 吴 澄舒 破门 中国 女足 1 1 日本 这 配合 真 漂亮 啊 好样 的 原图 赞 474 原文 转发 19 原文 评论 53 转发 理由 加油 加油 加油,0.47244623
2022-02-03,7295943862,1,LdOCc5QPh,第46 分钟 接到 肖裕仪 的 传球 吴 澄舒 门前 垫射 破门 中国 女足 1 1 日本 女足 女足 亚洲杯 玫瑰 再 出发 原图 赞 2430 原文 转发 237 原文 评论 187 转发 理由 加油,0.06536765
2022-02-03,5618699626,1,LdFuox7Dp,北京 大学 阎步克 教授 讲授 江 左士族 门阀 政治 公开课 通俗 易懂 纯 干货 时间 较 长 建议 先码 再 看 更 历史 的 微博 视频 赞 180 原文 转发 495 原文 评论 12 转发 理由 转发 微博,0.03366036
2022-02-03,5531996071,0,LdOrMsSfj,原神 超话 原神 飞彩 镌 流年 一 卷 两 卷 三 卷 万文集舍 新进 的 小说 终于 买好 了 接下来 我们 去 那 家 店 吧 还有 不少 东西 要 买 呢 关注 并 转发 一 位 好友 我们 将 通过 随机 抽出 10 位 旅行者 赠送 488 元 新春 礼金 1 份 本次 活动 将 于 2月 10日 14 00 开奖 请 关注 官方 消息 http t cn A6i 09ltv 原图 赞 19396 原文 转发 16759 原文 评论 6921 转发 理由 抽奖,0.05081344
2022-02-03,7295943862,1,LdOyezIKs,大家 好 我 是 小凯 今天 10岁 了 有 没有 十八 宫格 自拍 就 看 你们 的 了 TFBOYS 王俊凯 的 微博 视频 赞 1703147 原文 转发 1000000 原文 评论 723037 转发 理由,0.0474307
2022-02-03,6463855622,1,LdOcTCopS,富人 用 不 上 穷人 用 不 起 让 你 逗 我 笑 的 微博 视频 赞 65 原文 转发 15 原文 评论 10 转发 理由 转发 微博,0.06718448
2022-02-03,6463855622,1,LdNJ0hRzP,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.08040199
2022-02-03,7295943862,1,LdGbu5Vms,睡前 最后 回顾 一 波 我 说 没有 哪个 草 会 不 喜欢 这 段 吧 没 一 句 三 个人 的 词 但 就是 能 被 可爱 到 歌木 木朵 的 微博 视频 赞 3561 原文 转发 403 原文 评论 111 转发 理由 哈哈哈 哈哈 哈哈,0.07521026
2022-02-03,5531996071,0,LdOc0rtAy,全民 K歌 我 参与 了 合唱 快 来 听听 吧 鸳鸯债 合唱 我 参与 了 合唱 快 来 听听 吧 网页 链接 来自 原图,0.103520945
2022-02-03,6750582194,0,LdKEFvy1Y,女足 亚洲杯 中国 女足 3 1 战胜 越南 晋级 半决赛 衝鋒 号角 的 微博 视频 赞 290 原文 转发 19 原文 评论 48 转发 理由 转发,0.8590926
2022-02-04,7295943862,1,LdQdKETVM,中国 女足 点球 淘汰 日本 你 永远 可以 相信 中国 女足 这 场 球 看哭 了 多少 中国 足球 的 真 球迷 希望 男足 也 能 早日 为 我们 带来 这样 的 感动 铿锵 玫瑰 YYDS 🌹 PP 体育 的 微博 视频 赞 14241 原文 转发 323 原文 评论 683 转发 理由 太 燃 了,0.5289446
2022-02-04,7295943862,1,LdUrt3BbE,冰墩墩 谁 能 拒绝 可爱 的 冰墩墩 呢 卷关 揪 三 个 粉丝 送 冰墩墩 组图 共 2 张 原图 赞 16625 原文 转发 31997 原文 评论 17382 转发 理由 看看 我 吧,0.075732864
2022-02-04,7295943862,1,LdUrRhj7C,永远 相信 团队 的 力量 🇨🇳 印度 组图 共 9 张 原图 赞 504 原文 转发 30 原文 评论 78 转发 理由 中国 足球 报道 这是 我们 的 进球 功臣 吴 澄舒 永远 相信 团队 的 力量 中国 女足 点球 淘汰 日本,0.47341186
2022-02-04,7295943862,1,LdUL1EQIa,女子 冰球 小组赛 🏒 中国 女冰 取得 首胜 为 中国 女冰 加油 2月 4日 北京 2022年 冬奥会 女子 冰球 B组 小组赛 在 五棵松 体育 中心 继续 进行 中国队 以 3 1 战胜 丹麦队 取得 小组赛 首场 胜利 北京 冬奥会 官方 发布 图 盖蒂 图片社 组图 共 4 张 原图 赞 8161 原文 转发 960 原文 评论 617 转发 理由,0.31868818
2022-02-04,6264321611,1,LdXAkga6p,24 节气 倒计时 太 高级 了 今日 立春 这就 是 中国人 的 浪漫 每 一 帧 都 是 壁纸 央视 新闻 的 微博 视频 赞 1179606 原文 转发 300275 原文 评论 50731 转发 理由 转发 微博,0.1893968
2022-02-04,6264321611,1,LdPe6svOw,中国 女足 vs 日本 男足 气人 女足 人气,0.7899344
2022-02-04,7295943862,1,LdX2xtfl9,此刻 一起 传递 我 和 我 的 祖国 一刻 也 不 能 分割 此刻 一起 传递 五星红旗 普通 的 中国人 手手 相传 国旗 原图 赞 110521 原文 转发 92214 原文 评论 20690 转发 理由 🇨🇳,0.7276807
2022-02-04,7295943862,1,LdQdflI8e,中国 女足 晋级 决赛 经过 点球 大战 中国 女足 淘汰 日本 闯进 女足 亚洲杯 决赛 王珊珊 加时赛 绝平 朱 钰 点球 大战 两 次 扑 点立 大 功 中国 女足 点球 淘汰 日本 恭喜 中国队 为 中国 女足 点赞 观看 更 精彩 女足 赛事 上 咪咕 视频 咪咕 体育 的 微博 视频 赞 726345 原文 转发 20047 原文 评论 18252 转发 理由 太 牛 了 太 牛 了,0.7029875
2022-02-04,7295943862,1,LdQ2BvC20,守护神 朱钰 一战成名 天下 知 🧤🇨 🇳 中国 女足 vs 日本 中国 女足 原图 赞 285 原文 转发 12 原文 评论 15 转发 理由,0.8252866
2022-02-04,7295943862,1,LdQ2wwqfg,女足 赛后 在 更衣室 做人 浪 狂欢 女足 进军 亚洲杯 决赛 队员 在 微博 上 发布 了 一 段 女足 赛后 更衣室 视频 在 更衣室 中 女足 队员 们 做 起 人浪 庆祝 队员 高喊 拿下 韩国 中国 女足 点球 淘汰 日本 女足 李影 LeeCR 的 微博 视频 赞 21482 原文 转发 808 原文 评论 741 转发 理由,0.030915165
2022-02-04,7295943862,1,LdQ2h7lvi,祝贺 中国 女足 晋级 亚洲杯 决赛 感谢 中国 女足 的 姑娘 们 教练 团队 和 前方 的 工作 人员 们 你们 辛苦 了 继续 加油 吧 也 请 球迷 朋友们 继续 为 中国 女足 加油 呐喊 为 她们 助威 吧 玫瑰 再 出发 中国 女足 的 微博 视频 赞 14881 原文 转发 1141 原文 评论 1186 转发 理由 恭喜恭喜,0.81921613
2022-02-04,7295943862,1,LdPGrurMC,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 你们 太 棒 了,0.08699889
2022-02-04,6264321611,1,LdP7HAADO,中国 女足 vs 日本 点球 大战 了,0.94091624
2022-02-04,5385279665,1,LdWJHlcCK,kefu weibo com faqdetail id 13216 赞 0 原文 转发 0 原文 评论 0 转发 理由 这是 哪里 冒 出来 的 恒河 水 喝 多 了,0.062192485
2022-02-04,7295943862,1,LdP60oXXX,刚刚 中国 女足 绝平 了 赞 3164 原文 转发 144 原文 评论 381 转发 理由 啊啊 啊啊 啊啊 啊啊,0.91770786
2022-02-04,7295943862,1,LdXb772ND,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 难道 不是 吗,0.058637824
2022-02-04,5618699626,1,LdUao26G5,斯坦福 大学 公开课 如何 做 一个 优秀 的 创始人 网页 链接 赞 71 原文 转发 268 原文 评论 6 转发 理由 转发 微博,0.060871225
2022-02-04,5618699626,1,LdTs4rg7x,臀部 训练 方案 每个 动作 训练 20 次 训练 3 5 组 运动 茶 多 酚 茶 健身 的 秒拍 视频 赞 13 原文 转发 6 原文 评论 0 转发 理由 转发 微博,0.061384518
2022-02-04,5618699626,1,LdSlpE5Qh,抱歉 由于 作者 设置 你 暂时 没有 这 条 微博 的 查看 权限 哦 查看 帮助 http t cn RfdBWwP 赞 0 原文 转发 0 原文 评论 0 转发 理由 厉害 😄,0.07692797
2022-02-04,6085596565,1,LdXIp6FBI,巴赫不冷 吗 哈哈 哈哈 哈哈 巴赫 不 知道 参加 开幕式 可以 穿 羽绒服,0.10192593
2022-02-04,6085596565,1,LdXyUoSui,晚安 周五 明日 吉 你 的 所有 付出 都 有 会 变成 倍 的 幸运 回馈 到 你 身上 〇 Ｏｏ Ｏ ｏ 〇 〇Ｏ Ｏ ｏ Ｏ ｏ 〇 〇 Ｏｏ Ｏ Ｏ ｏ 〇 〇 Ｏｏ Ｏ Ｏｏ Ｏ Ｏｏ Ｏ Ｏｏ Ｏ Ｏｏ Ｏ Ｏｏ Ｏ 组图 共 9 张 原图 赞 6635 原文 转发 2861 原文 评论 1770 转发 理由 转发 微博,0.042103156
2022-02-04,6085596565,1,LdXjv9THv,排面 整 起 中国队 亮相 满眼 中国 红 现场 掌声 雷动 央视 新闻 的 微博 视频 赞 195091 原文 转发 38837 原文 评论 10480 转发 理由 最 美 中国 红,0.9278128
2022-02-04,2786215997,1,LdXJecISQ,此刻 一起 传递 我 和 我 的 祖国 一刻 也 不 能 分割 此刻 一起 传递 五星红旗 普通 的 中国人 手手 相传 国旗 原图 赞 110521 原文 转发 92214 原文 评论 20690 转发 理由 我 和 我 的 祖国 一点 也 不 能 少 查看 图片,0.90762854
2022-02-04,5634323690,1,LdVDmCufo,今日 立春 冬奥 开幕 北京 欢迎 你 今晚 北京 见 2008年 我们 欢聚 中国 北京 见证 体育 盛宴 2022年 我们 再会 双奥 之 城 共襄 冰雪 传奇 今晚 北京 2022年 冬奥会 正式 开幕 此刻 发条 微博 为 冬奥 健儿 喝彩 为 中国 加油 北京 冬奥 开幕式 倒计时 直播 原图 赞 337110 原文 转发 49984627 原文 评论 44779 转发 理由 加油💪 邓伦 今日 立春 冬奥 开幕 共襄 冰雪 传奇 见证 体育 盛宴 我们 北京 见,0.102957055
2022-02-04,2690549404,1,LdU88fWjK,立春 滨江游 上海 · 吴淞炮 台湾 湿地 森林 公园 显示 地图 组图 共 3 张 原图,0.2487572
2022-02-04,6242457186,1,LdY4WcV2Q,推上 收 了 个 冰墩墩 实用 图 笑死 感谢 评论 指路 原博 福气 虎 网页 链接 原图 赞 3294 原文 转发 2711 原文 评论 109 转发 理由 装甲 皮卡丘 阿里 海牙 科维奇 转发 微博,0.052008267
2022-02-04,6750582194,0,LdU2rnuT1,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 胜利主义 章 北海 以后 国足 专指 中国 女足,0.97274786
2022-02-04,6750582194,0,LdWoLBqyC,微博 辟谣 这些 排名 都 是 子虚乌有 根本 没有 权威 出处,0.10373293
2022-02-04,6750582194,0,LdYboflBx,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.047465116
2022-02-04,7295943862,1,LdP0g7J2j,中国 女足 vs 日本 中国 女足 1 比 2 落后 日本 加时赛 上半场 结束 第103 分钟 丢球 还有 最后 的 15 分钟 千万 不 能 放弃 赞 174 原文 转发 15 原文 评论 59 转发 理由 加油 加油 中国 加油 🇨🇳,0.926795
2022-02-04,7295943862,1,LdXcGBzTm,无与伦比 🇨🇳 北京 冬奥会 开幕式 北京 冬奥会 组图 共 9 张 原图 赞 317 原文 转发 92 原文 评论 31 转发 理由,0.035982404
2022-02-04,7295943862,1,LdX7BwoiQ,冰雪 五环 破冰 而 出 看到 热血 沸腾 冰球 撞向 冰 立方 一个 晶莹剔透 的 冰雪 五环 从 冰立方 当中 雕刻 出来 破冰 寓意 着 打破 隔阂 互相 走近 大家 融为一体 冬奥之约 央视 新闻 的 微博 视频 赞 3238 原文 转发 627 原文 评论 180 转发 理由,0.11538605
2022-02-04,3771657482,1,LdSmixpb8,据说 这是 一 台 索尼 A1 那么 来 猜 镜头 吧 美图 摄影 日记 张 千里 的 微博 视频 赞 26 原文 转发 7 原文 评论 19 转发 理由 a 1 这是 自由 的 感觉 这是 飞 一样 的 感觉,0.04166173
2022-02-04,6750582194,0,LdSsDg4HE,荣耀 骄傲 女足 战胜 日本 晋级 亚洲杯 决赛 经过 点球 大战 中国 女足 淘汰 日本 闯进 女足 亚洲杯 决赛 王珊珊 加时赛 绝平 朱 钰 点球 大战 两 次 扑 点立 大 功 中国 女足 点球 淘汰 日本 恭喜 中国队 咪咕 体育 的 微博 视频 赞 194 原文 转发 17 原文 评论 21 转发 理由 转发,0.7377471
2022-02-04,7295943862,1,LdOXdxSWQ,中国 女足 vs 日本 日本队 连续 配合 后 的 射门 击中 横梁 球门 站在 了 我们 的 一边 赞 187 原文 转发 4 原文 评论 50 转发 理由 稳住 中国 女足 加油 🇨🇳,0.9347742
2022-02-04,7295943862,1,LdP6hiUCo,加时赛 第119 分钟 接张 馨 的 传球 王珊珊 扳平 比分 中国 女足 2 2 日本 女足 女足 亚洲杯 玫瑰 再 出发 原图 赞 3440 原文 转发 240 原文 评论 369 转发 理由 啊啊 啊啊 啊啊 我 爱 你们,0.10167628
2022-02-04,7295943862,1,LdPgQ3emb,中国 女足 点球 淘汰 日本 在 王霜 伤缺 的 情况 下 中国 女足 另 一 位 王牌 杀手站 了 出来 你 永远 可以 相信 中国 女足 改踢 中后卫 的 她 在 加时赛 最后 时刻 头球 绝平 保留 最后 的 希望 点球 大战 最后 一个 又 是 她 稳稳 罚进 带来 胜利 中国 女足 时隔 14 年 再 进 亚洲杯 决赛 90 年 出生 的 王珊珊 已经 32 岁 了 这位 女足 老 队长 不负众望 原图 赞 3315 原文 转发 83 原文 评论 259 转发 理由,0.36910897
2022-02-04,5489863321,1,LdP0KxFDR,从 4 月 起 几百万 英国 人 的 用电 成本 将 上涨 50 以上 平均 家庭 每年 将 面临 平均 693 英镑 的 成本 增加 原图 赞 426 原文 转发 11 原文 评论 49 转发 理由 哎 兴 百姓 苦 亡 百姓 苦,0.7836159
2022-02-04,7295943862,1,LdPtbmy5R,中国 女足 点球 淘汰 日本 在 女足 亚洲杯 半决赛 中 中国 女足 两 度 落后 两 度 扳平 在 点球 大战 中 战胜 前 世界杯 冠军 日本 女足 晋级 亚洲杯 决赛 中国 足球 永不放弃 你 可以 永远 相信 中国 女足 晋级 亚洲杯 决赛 女足 亚洲杯 组图 共 2 张 原图 赞 17481 原文 转发 630 原文 评论 657 转发 理由,0.82530355
2022-02-04,7295943862,1,LdPkE943j,英雄 玫瑰 感谢 你们 让 我们 相信 中国 足球 也 能 缔造 奇迹 🇨🇳 🇨🇳 🇨🇳 中国 女足 vs 日本 女足 亚洲杯 原图 赞 344 原文 转发 56 原文 评论 20 转发 理由,0.89353335
2022-02-04,7295943862,1,LdPgUxnzR,挽狂 澜于 既 倒 王珊珊 统御 攻防 中国 队长 超级 英雄 🇨🇳 中国 女足 vs 日本 女足 亚洲杯 原图 赞 466 原文 转发 49 原文 评论 23 转发 理由,0.95880085
2022-02-04,7295943862,1,LdPnfyJz1,中国 女足 明天 18 00 将 开始 本届 女足 亚洲杯 的 征程 大家 为 我们 的 添福 加油 我们 都 有 看见 感谢 大家 的 同时 我们 也 希望 把 这 份 福气 传递 给 大家 为 中国 女足 添 点 福 中国 女足 的 微博 视频 赞 4205 原文 转发 640 原文 评论 377 转发 理由 太 牛 了,0.48685053
2022-02-04,7295943862,1,LdPsCf0C1,两 度 落后 两 度 扳平 💪🏻 风雨 彩虹 铿锵 玫瑰 🌹 这就 是 中国 力量 中国 点球 击败 日本 昂首 晋级 亚洲杯 决赛 上 咪咕 助威 中国 足球 中国 女足 点球 淘汰 日本 原图 赞 10518 原文 转发 445 原文 评论 574 转发 理由,0.7578684
2022-02-04,7295943862,1,LdPfcswr0,我们 赢 了 我们 赢 了 我们 赢 了 中国 女足 点球 4 比 3 战胜 日本 昂首 挺进 亚洲杯 决赛 中国 球迷 新春 快乐 🇨🇳 女足 亚洲杯 中国 女足 原图 赞 1779 原文 转发 388 原文 评论 105 转发 理由,0.85594004
2022-02-04,2935168647,1,LdPrsrJQx,中国 女足 vs 日本 是 有 差距 但 她们 拼出 了 奇迹 原图 赞 42359 原文 转发 1522 原文 评论 1285 转发 理由 转发 微博,0.0931947
2022-02-04,7295943862,1,LdPmOD6aH,中国 女足 点球 淘汰 日本 罚进 点球 6 5 中国 女足 晋级 决赛 为 中国 女足 点赞 这 场 球 我 看哭 了 你 呢 女足 的 韧劲 看哭 了 原图 赞 565406 原文 转发 57290 原文 评论 22519 转发 理由 女足 王霜 姐妹们 为 你们 骄傲 你 永远 可以 相信 中国 女足,0.91138935
2022-02-05,6242457186,1,Le3RVvpo1,健身房 里 的 猫 gonex 的 微博 视频 赞 625 原文 转发 702 原文 评论 118 转发 理由 不如 猫 猫,0.07045277
2022-02-05,7413097220,0,Le22gCNSK,再 看 依然 震撼 网友 开幕式 的 颜色 太 高级 了 2月 4日 晚 北京 冬奥会 盛大 启幕 美不胜收 的 现场 你 看 过瘾 了 吗 色卡 方式 打开 冬奥会 开幕式 ↓↓ 转存 收藏 北京 冬奥会 开幕式 组图 共 9 张 原图 赞 99968 原文 转发 14463 原文 评论 2413 转发 理由 冬奥 配色,0.07639636
2022-02-05,6242457186,1,Le6TKhH51,王 濛解 说 你们 要 的 解说 集锦 来 了 首体 相声 汇 濛主 的 唠嗑式 解说 太 逗 了 金句 频出 啊 哈哈哈哈 观看 更 精彩 冬奥 赛事 上 咪咕 视频 北京 冬奥会 逐梦 北京 冬奥 咪咕 体育 的 微博 视频 赞 518632 原文 转发 14705 原文 评论 8844 转发 理由 Aoide 弦歌 宝石 蓝 11 笑死 我 了,0.044564076
2022-02-05,6242457186,1,Le3YYzyGR,😺 跟 姨姨们 敬 完礼 了 我 可以 吃 小 鱼干 了 吗 小 猫咪 敬礼 有 多 可爱 神笔 狗粮 的 微博 视频 赞 876 原文 转发 449 原文 评论 75 转发 理由 喵星人 最 想 销毁 的 微博 可爱,0.043265212
2022-02-05,6242457186,1,Le2xRahUx,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发,0.10054692
2022-02-05,5618699626,1,Le2hM9M63,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 我 的 语文 小 课堂 苏轼 说 读 出师表 不 下 泪者 其 人 必 不 忠 读 陈情表 不 下 泪者 其 人 必 不孝 读 祭 十二 郎文 不 下 泪者 其 人 必 不 友 读 报任 安书 不 下 泪者 其 人 必 不 为人 千百年 来 忠则 出师 孝 则 陈情表 可见 李密 的 陈情表 具有 相当 强烈 的 感人 力量,0.076373756
2022-02-05,6463855622,1,Le0o18IXB,抱歉 作者 已 设置 仅 展示 半年 内 微博 此 微博 已 不可 见 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.066431426
2022-02-05,6463855622,1,Le430g2Hv,kefu weibo com faqdetail id 13216 赞 0 原文 转发 0 原文 评论 0 转发 理由 转发 微博,0.11062494
2022-02-05,7295943862,1,Le5A5fC1h,中国 女足 vs 韩国 明天 的 决赛 会 非常 重要 大家 会 做好 防守 比拼 的 是 双方 把握 机会 的 能力 女足 亚洲杯 作为 队长 更 多 要 起 到 带头 作用 扮演 好 引导 与 鼓励 队友 的 角色 如果 能 夺冠 的话 对于 我们 这个 新 团队 来说 是 一个 全新 的 开端 也 象征 着 成功 起航 原图 赞 507 原文 转发 135 原文 评论 92 转发 理由 加油 加油 加油,0.07886007
2022-02-05,7295943862,1,Le3LZC6JF,一 滴 滑落 脸颊 的 热泪 是 我 所有 的 骄傲 与 热爱 🇨🇳 冬奥 升旗手 脸颊 的 热泪 原图 赞 308337 原文 转发 23382 原文 评论 4225 转发 理由 🇨🇳,0.051014192
2022-02-05,7295943862,1,LdZrfmy2s,北京 冬奥会 开幕式 终于 明白 张艺谋 为什么 要 用 那么 多 小朋友 了 因为 小朋友 就 像 冰雪 一样 单纯 可爱 美好 呀 原图,0.07817297
